"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2025年06月20日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/項目 コード","A1101",""
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","注釈"
"1995100000","1995年度","46225","鹿児島県 姶良市","","71,762",""
"1995100000","1995年度","46303","鹿児島県 三島村","","513",""
"1995100000","1995年度","46304","鹿児島県 十島村","","776",""
"1995100000","1995年度","46392","鹿児島県 さつま町","","28,141",""
"1995100000","1995年度","46404","鹿児島県 長島町","","13,185",""
"1995100000","1995年度","46452","鹿児島県 湧水町","","13,537",""
"1995100000","1995年度","46468","鹿児島県 大崎町","","16,480",""
"1995100000","1995年度","46482","鹿児島県 東串良町","","7,868",""
"1995100000","1995年度","46490","鹿児島県 錦江町","","11,608",""
"1995100000","1995年度","46491","鹿児島県 南大隅町","","11,623",""
"1995100000","1995年度","46492","鹿児島県 肝付町","","20,317",""
"1995100000","1995年度","46501","鹿児島県 中種子町","","10,027",""
"1995100000","1995年度","46502","鹿児島県 南種子町","","7,422",""
"1995100000","1995年度","46505","鹿児島県 屋久島町","","13,593",""
"1995100000","1995年度","46523","鹿児島県 大和村","","2,092",""
"1995100000","1995年度","46524","鹿児島県 宇検村","","2,424",""
"1995100000","1995年度","46525","鹿児島県 瀬戸内町","","12,017",""
"1995100000","1995年度","46527","鹿児島県 龍郷町","","5,889",""
"1995100000","1995年度","46529","鹿児島県 喜界町","","9,268",""
"1995100000","1995年度","46530","鹿児島県 徳之島町","","13,640",""
"1995100000","1995年度","46531","鹿児島県 天城町","","7,365",""
"1995100000","1995年度","46532","鹿児島県 伊仙町","","8,151",""
"1995100000","1995年度","46533","鹿児島県 和泊町","","7,869",""
"1995100000","1995年度","46534","鹿児島県 知名町","","7,456",""
"1995100000","1995年度","46535","鹿児島県 与論町","","6,210",""
"1995100000","1995年度","47201","沖縄県 那覇市","","301,890",""
"1995100000","1995年度","47205","沖縄県 宜野湾市","","82,862",""
"1995100000","1995年度","47207","沖縄県 石垣市","","41,777",""
"1995100000","1995年度","47208","沖縄県 浦添市","","96,002",""
"1995100000","1995年度","47209","沖縄県 名護市","","53,955",""
"1995100000","1995年度","47210","沖縄県 糸満市","","53,496",""
"1995100000","1995年度","47211","沖縄県 沖縄市","","115,336",""
"1995100000","1995年度","47212","沖縄県 豊見城市","","45,253",""
"1995100000","1995年度","47213","沖縄県 うるま市","","105,228",""
"1995100000","1995年度","47214","沖縄県 宮古島市","","54,326",""
"1995100000","1995年度","47215","沖縄県 南城市","","38,173",""
"1995100000","1995年度","47301","沖縄県 国頭村","","6,015",""
"1995100000","1995年度","47302","沖縄県 大宜味村","","3,437",""
"1995100000","1995年度","47303","沖縄県 東村","","1,963",""
"1995100000","1995年度","47306","沖縄県 今帰仁村","","9,486",""
"1995100000","1995年度","47308","沖縄県 本部町","","14,718",""
"1995100000","1995年度","47311","沖縄県 恩納村","","8,685",""
"1995100000","1995年度","47313","沖縄県 宜野座村","","4,651",""
"1995100000","1995年度","47314","沖縄県 金武町","","9,911",""
"1995100000","1995年度","47315","沖縄県 伊江村","","5,131",""
"1995100000","1995年度","47324","沖縄県 読谷村","","32,912",""
"1995100000","1995年度","47325","沖縄県 嘉手納町","","13,752",""
"1995100000","1995年度","47326","沖縄県 北谷町","","23,737",""
"1995100000","1995年度","47327","沖縄県 北中城村","","15,023",""
"1995100000","1995年度","47328","沖縄県 中城村","","13,832",""
"1995100000","1995年度","47329","沖縄県 西原町","","28,516",""
"1995100000","1995年度","47348","沖縄県 与那原町","","14,850",""
"1995100000","1995年度","47350","沖縄県 南風原町","","30,249",""
"1995100000","1995年度","47353","沖縄県 渡嘉敷村","","725",""
"1995100000","1995年度","47354","沖縄県 座間味村","","1,018",""
"1995100000","1995年度","47355","沖縄県 粟国村","","968",""
"1995100000","1995年度","47356","沖縄県 渡名喜村","","616",""
"1995100000","1995年度","47357","沖縄県 南大東村","","1,473",""
"1995100000","1995年度","47358","沖縄県 北大東村","","575",""
"1995100000","1995年度","47359","沖縄県 伊平屋村","","1,434",""
"1995100000","1995年度","47360","沖縄県 伊是名村","","1,895",""
"1995100000","1995年度","47361","沖縄県 久米島町","","9,819",""
"1995100000","1995年度","47362","沖縄県 八重瀬町","","23,033",""
"1995100000","1995年度","47375","沖縄県 多良間村","","1,409",""
"1995100000","1995年度","47381","沖縄県 竹富町","","3,508",""
"1995100000","1995年度","47382","沖縄県 与那国町","","1,801",""
"1990100000","1990年度","01100","北海道 札幌市","","1,671,742",""
"1990100000","1990年度","01101","北海道 札幌市 中央区","","179,184",""
"1990100000","1990年度","01102","北海道 札幌市 北区","","230,918",""
"1990100000","1990年度","01103","北海道 札幌市 東区","","232,999",""
"1990100000","1990年度","01104","北海道 札幌市 白石区","","188,043",""
"1990100000","1990年度","01105","北海道 札幌市 豊平区","","277,801",""
"1990100000","1990年度","01106","北海道 札幌市 南区","","148,393",""
"1990100000","1990年度","01107","北海道 札幌市 西区","","190,807",""
"1990100000","1990年度","01108","北海道 札幌市 厚別区","","112,623",""
"1990100000","1990年度","01109","北海道 札幌市 手稲区","","110,974",""
"1990100000","1990年度","01202","北海道 函館市","","328,493",""
"1990100000","1990年度","01203","北海道 小樽市","","163,211",""
"1990100000","1990年度","01204","北海道 旭川市","","359,071",""
"1990100000","1990年度","01205","北海道 室蘭市","","117,855",""
"1990100000","1990年度","01206","北海道 釧路市","","216,423",""
"1990100000","1990年度","01207","北海道 帯広市","","167,384",""
"1990100000","1990年度","01208","北海道 北見市","","129,725",""
"1990100000","1990年度","01209","北海道 夕張市","","20,969",""
"1990100000","1990年度","01210","北海道 岩見沢市","","93,312",""
"1990100000","1990年度","01211","北海道 網走市","","44,416",""
"1990100000","1990年度","01212","北海道 留萌市","","32,429",""
"1990100000","1990年度","01213","北海道 苫小牧市","","160,118",""
"1990100000","1990年度","01214","北海道 稚内市","","48,232",""
"1990100000","1990年度","01215","北海道 美唄市","","35,176",""
"1990100000","1990年度","01216","北海道 芦別市","","25,078",""
"1990100000","1990年度","01217","北海道 江別市","","97,201",""
"1990100000","1990年度","01218","北海道 赤平市","","19,409",""
"1990100000","1990年度","01219","北海道 紋別市","","31,078",""
"1990100000","1990年度","01220","北海道 士別市","","28,162",""
"1990100000","1990年度","01221","北海道 名寄市","","37,194",""
"1990100000","1990年度","01222","北海道 三笠市","","17,049",""
"1990100000","1990年度","01223","北海道 根室市","","36,912",""
"1990100000","1990年度","01224","北海道 千歳市","","78,946",""
"1990100000","1990年度","01225","北海道 滝川市","","49,591",""
"1990100000","1990年度","01226","北海道 砂川市","","23,152",""
"1990100000","1990年度","01227","北海道 歌志内市","","8,279",""
"1990100000","1990年度","01228","北海道 深川市","","30,671",""
"1990100000","1990年度","01229","北海道 富良野市","","26,665",""
"1990100000","1990年度","01230","北海道 登別市","","55,571",""
"1990100000","1990年度","01231","北海道 恵庭市","","55,615",""
"1990100000","1990年度","01233","北海道 伊達市","","36,652",""
"1990100000","1990年度","01234","北海道 北広島市","","47,758",""
"1990100000","1990年度","01235","北海道 石狩市","","53,143",""
"1990100000","1990年度","01236","北海道 北斗市","","39,741",""
"1990100000","1990年度","01303","北海道 当別町","","15,825",""
"1990100000","1990年度","01304","北海道 新篠津村","","3,811",""
"1990100000","1990年度","01331","北海道 松前町","","13,546",""
"1990100000","1990年度","01332","北海道 福島町","","8,111",""
"1990100000","1990年度","01333","北海道 知内町","","6,383",""
"1990100000","1990年度","01334","北海道 木古内町","","7,826",""
"1990100000","1990年度","01337","北海道 七飯町","","23,963",""
"1990100000","1990年度","01343","北海道 鹿部町","","4,979",""
"1990100000","1990年度","01345","北海道 森町","","22,142",""
"1990100000","1990年度","01346","北海道 八雲町","","23,781",""
"1990100000","1990年度","01347","北海道 長万部町","","9,127",""
"1990100000","1990年度","01361","北海道 江差町","","12,234",""
"1990100000","1990年度","01362","北海道 上ノ国町","","7,747",""
"1990100000","1990年度","01363","北海道 厚沢部町","","5,755",""
"1990100000","1990年度","01364","北海道 乙部町","","6,011",""
"1990100000","1990年度","01367","北海道 奥尻町","","4,604",""
"1990100000","1990年度","01370","北海道 今金町","","7,710",""
"1990100000","1990年度","01371","北海道 せたな町","","13,389",""
"1990100000","1990年度","01391","北海道 島牧村","","2,502",""
"1990100000","1990年度","01392","北海道 寿都町","","4,858",""
"1990100000","1990年度","01393","北海道 黒松内町","","3,927",""
"1990100000","1990年度","01394","北海道 蘭越町","","6,986",""
"1990100000","1990年度","01395","北海道 ニセコ町","","4,511",""
"1990100000","1990年度","01396","北海道 真狩村","","2,826",""
"1990100000","1990年度","01397","北海道 留寿都村","","2,369",""
"1990100000","1990年度","01398","北海道 喜茂別町","","3,240",""
"1990100000","1990年度","01399","北海道 京極町","","3,775",""
"1990100000","1990年度","01400","北海道 倶知安町","","18,030",""
"1990100000","1990年度","01401","北海道 共和町","","7,691",""
"1990100000","1990年度","01402","北海道 岩内町","","19,372",""
"1990100000","1990年度","01403","北海道 泊村","","2,376",""
"1990100000","1990年度","01404","北海道 神恵内村","","1,596",""
"1990100000","1990年度","01405","北海道 積丹町","","4,012",""
"1990100000","1990年度","01406","北海道 古平町","","4,967",""
"1990100000","1990年度","01407","北海道 仁木町","","4,595",""
"1990100000","1990年度","01408","北海道 余市町","","25,266",""
"1990100000","1990年度","01409","北海道 赤井川村","","1,470",""
"1990100000","1990年度","01423","北海道 南幌町","","5,665",""
"1990100000","1990年度","01424","北海道 奈井江町","","8,075",""
"1990100000","1990年度","01425","北海道 上砂川町","","6,440",""
"1990100000","1990年度","01427","北海道 由仁町","","7,809",""
"1990100000","1990年度","01428","北海道 長沼町","","12,282",""
"1990100000","1990年度","01429","北海道 栗山町","","16,101",""
"1990100000","1990年度","01430","北海道 月形町","","5,537",""
"1990100000","1990年度","01431","北海道 浦臼町","","3,058",""
"1990100000","1990年度","01432","北海道 新十津川町","","8,787",""
"1990100000","1990年度","01433","北海道 妹背牛町","","5,002",""
"1990100000","1990年度","01434","北海道 秩父別町","","3,735",""
"1990100000","1990年度","01436","北海道 雨竜町","","3,981",""
"1990100000","1990年度","01437","北海道 北竜町","","3,009",""
"1990100000","1990年度","01438","北海道 沼田町","","5,206",""
"1990100000","1990年度","01452","北海道 鷹栖町","","6,930",""
"1990100000","1990年度","01453","北海道 東神楽町","","5,763",""
"1990100000","1990年度","01454","北海道 当麻町","","8,383",""
"1990100000","1990年度","01455","北海道 比布町","","5,004",""
"1990100000","1990年度","01456","北海道 愛別町","","4,735",""
"1990100000","1990年度","01457","北海道 上川町","","6,668",""
"1990100000","1990年度","01458","北海道 東川町","","7,418",""
"1990100000","1990年度","01459","北海道 美瑛町","","12,769",""
"1990100000","1990年度","01460","北海道 上富良野町","","13,265",""
"1990100000","1990年度","01461","北海道 中富良野町","","6,331",""
"1990100000","1990年度","01462","北海道 南富良野町","","3,650",""
"1990100000","1990年度","01463","北海道 占冠村","","2,721",""
"1990100000","1990年度","01464","北海道 和寒町","","5,623",""
"1990100000","1990年度","01465","北海道 剣淵町","","4,703",""
"1990100000","1990年度","01468","北海道 下川町","","5,065",""
"1990100000","1990年度","01469","北海道 美深町","","7,103",""
"1990100000","1990年度","01470","北海道 音威子府村","","1,584",""
